target,provider,lead,tmax,tmin,precip,wind
2026-06-18,gem,1,17,14.6,2,24.5
2026-06-18,gem,2,16.1,14.7,1.2,19.4
2026-06-18,gem,3,16.6,15.3,0.6,24.8
2026-06-18,gem,4,17,15.3,0,21.2
2026-06-18,gem,5,16.6,15.4,1.1,
2026-06-18,gem,7,17,15.1,0.6,32
2026-06-18,gfs,1,16.3,15.1,0.4,25.1
2026-06-18,gfs,2,16,15.1,0.4,23.8
2026-06-18,gfs,3,16.4,15.4,0.6,24.6
2026-06-18,gfs,4,16.2,15.3,0.4,25
2026-06-18,gfs,5,16,15.2,0,28.4
2026-06-18,gfs,6,16,15.5,0.2,33.1
2026-06-18,gfs,7,17,13.3,0,33.2
2026-06-18,icon,1,18.6,14.4,0,20.4
2026-06-18,icon,2,17.3,15.3,0.6,20.4
2026-06-18,icon,3,18.1,15.8,0,21.4
2026-06-18,icon,4,18.1,16,0.2,19.1
2026-06-18,icon,5,18.8,15.4,0,36.3
2026-06-18,icon,6,18.7,16.3,0,17.4
2026-06-18,ukmo,1,16.6,14.6,0,29.5
2026-06-18,ukmo,2,21.1,14.6,0,20.2
2026-06-18,ukmo,3,19.6,14,3.5,19.1
2026-06-18,ukmo,4,20.1,13.1,0,16.2
2026-06-18,ukmo,5,20.2,14,0,24.8
2026-06-18,ukmo,6,20.7,13.5,0,25.6
2026-06-19,arpege,1,25.3,15.4,0,
2026-06-19,arpege,2,26.3,16.1,0.1,
2026-06-19,arpege,3,26.4,13.2,0,
2026-06-19,ecmwf,1,24.7,16,3.9,18.4
2026-06-19,ecmwf,2,24.6,16.4,0.3,18.2
2026-06-19,ecmwf,3,25,16.1,2.7,23.2
2026-06-19,ecmwf,4,25,15.3,0,18.8
2026-06-19,ecmwf,5,23.8,14.5,1.2,21.9
2026-06-19,ecmwf,6,24.4,14.4,14.1,28.4
2026-06-19,ecmwf,7,20.3,15.6,0,16.8
2026-06-19,gem,1,22.5,14.8,0,27
2026-06-19,gem,2,22.4,15.5,7.7,40
2026-06-19,gem,3,21.7,15.2,9.3,24.8
2026-06-19,gem,4,21.3,15.4,0.3,22.7
2026-06-19,gem,5,22.5,15.8,4.4,
2026-06-19,gem,7,20.1,14.8,8.4,26.6
2026-06-19,gfs,1,20.8,16,1,17.7
2026-06-19,gfs,2,20.4,15.9,1.3,18.8
2026-06-19,gfs,3,20.4,15.9,0.2,18.3
2026-06-19,gfs,4,20.2,15.5,0,17.4
2026-06-19,gfs,5,22,15.3,0.3,20.2
2026-06-19,gfs,6,20.8,15.5,0.3,25.5
2026-06-19,gfs,7,21.8,15.4,0.7,32
2026-06-19,icon,1,25.2,15.2,0,14.7
2026-06-19,icon,2,22.8,16.1,0,18.7
2026-06-19,icon,3,22,16.5,2.1,18.9
2026-06-19,icon,4,21.9,15.7,6.2,16.4
2026-06-19,icon,5,21.5,16,3.6,21.3
2026-06-19,icon,6,23.4,14.8,0,16.2
2026-06-19,ukmo,1,22.2,16.3,0.3,23.8
2026-06-19,ukmo,2,29.2,13.5,0,15.8
2026-06-19,ukmo,3,29.6,14.1,0.3,23
2026-06-19,ukmo,4,26.9,13.4,0.6,18.7
2026-06-19,ukmo,5,30.1,8.7,0.7,19.1
2026-06-19,ukmo,6,26.9,11.9,0.5,20.9
2026-06-20,arpege,1,22.3,16.5,10.4,
2026-06-20,arpege,2,22.3,16.6,1.8,
2026-06-20,arpege,3,22.7,16.7,0.4,
2026-06-20,ecmwf,1,20.5,17.1,0,17.7
2026-06-20,ecmwf,2,20.6,16.8,10.5,21.3
2026-06-20,ecmwf,3,21.4,16.5,0,22.3
