target,provider,lead,tmax,tmin,precip,wind
2026-09-18,gem,7,18.3,10.6,0.5,21.6
2026-09-18,gfs,1,21.9,14.3,0.9,16.1
2026-09-18,gfs,2,22.1,14.9,0.3,15.5
2026-09-18,gfs,3,23.2,13.8,1,12.2
2026-09-18,gfs,4,22.1,13.4,1.4,11.5
2026-09-18,gfs,5,20.3,12.6,1,18.9
2026-09-18,gfs,6,20.4,13.9,0.4,15.8
2026-09-18,gfs,7,19.4,13.7,0,20.1
2026-09-18,icon,1,20,12.9,1.6,9.2
2026-09-18,icon,2,20.6,12.5,2.9,8.9
2026-09-18,icon,3,20.1,12.3,1.2,7.8
2026-09-18,icon,4,17.5,12.8,6.4,6.4
2026-09-18,icon,5,20,12.1,1.1,13.9
2026-09-18,icon,6,19.2,12.4,0.1,10.4
2026-09-18,ukmo,1,20.7,14.6,1,14.8
2026-09-18,ukmo,2,20.4,16,0,14.4
2026-09-18,ukmo,3,19.9,14.5,0.9,11.2
2026-09-18,ukmo,4,18.9,14.2,0.9,13.3
2026-09-18,ukmo,5,19.4,15,0.2,23.8
2026-09-18,ukmo,6,19,14.8,0,19.1
2026-09-19,arpege,1,24.3,10.2,0,16.3
2026-09-19,arpege,2,24.5,14.1,0,15.1
2026-09-19,arpege,3,24.8,12.9,0,16.6
2026-09-19,ecmwf,1,23.7,11.6,0,15.5
2026-09-19,ecmwf,2,23.7,11,0,15.1
2026-09-19,ecmwf,3,24.2,11.4,0,14.6
2026-09-19,ecmwf,4,23,11.2,0,16.6
2026-09-19,ecmwf,5,22.6,11.2,0,16.5
2026-09-19,ecmwf,6,19.4,13.4,0,19.7
2026-09-19,ecmwf,7,21.2,11.7,0,17.1
2026-09-19,gem,1,21.4,6.8,0,17.6
2026-09-19,gem,2,22,6.8,0,16.2
2026-09-19,gem,3,21.9,6.9,0,14.4
2026-09-19,gem,4,21.7,7.6,0,15.1
2026-09-19,gem,5,21.8,10.5,0.2,11.2
2026-09-19,gem,6,22.6,9,0,14
2026-09-19,gem,7,20.3,6.4,0.2,15.1
2026-09-19,gfs,1,24.8,15,0,15.9
2026-09-19,gfs,2,24.5,14.6,0,14.5
2026-09-19,gfs,3,21.6,14.7,0,15
2026-09-19,gfs,4,23.7,13.6,0,16.9
2026-09-19,gfs,5,23.1,13.9,0,7.5
2026-09-19,gfs,6,22.4,14.9,0,17.8
2026-09-19,gfs,7,23.8,13.8,0,18.4
2026-09-19,icon,1,24,8.7,0,10.4
2026-09-19,icon,2,23.2,11.1,0,10.4
2026-09-19,icon,3,22.4,10.3,0,9.5
2026-09-19,icon,4,22.8,9.8,0,13.6
2026-09-19,icon,5,20.8,10.2,1.2,13.8
2026-09-19,icon,6,19.9,11.8,0.1,14.5
2026-09-19,ukmo,1,24,13.8,0,15.8
2026-09-19,ukmo,2,23.2,13.6,0,14.8
2026-09-19,ukmo,3,22.6,13.6,0,15.5
2026-09-19,ukmo,4,22.6,14.9,0.2,15.8
2026-09-19,ukmo,5,22,12.4,0,19.8
2026-09-19,ukmo,6,23.1,13,0,21.6
2026-09-20,arpege,1,22.7,12.2,1.3,20.7
2026-09-20,arpege,2,20.5,14.8,2.6,19.3
2026-09-20,arpege,3,22.8,14.7,0,17.4
2026-09-20,ecmwf,1,21.9,13.7,1.5,17.9
2026-09-20,ecmwf,2,20.5,13.5,1.5,14.9
2026-09-20,ecmwf,3,20.2,13.1,0.6,14.5
2026-09-20,ecmwf,4,22.5,13.3,0.6,16.4
2026-09-20,ecmwf,5,22.3,14.4,1.5,16.1
